date,time,open,high,low,close,volume
20250401,1205,6060,6060,6060,6060,1
20250401,1208,6060,6060,6060,6060,100
20250401,1210,6060,6060,6060,6060,3
20250401,1213,6050,6050,6050,6050,295
20250401,1214,6050,6050,6050,6050,4
20250401,1216,6050,6050,6050,6050,1
20250401,1217,6060,6060,6060,6060,2
20250401,1221,6050,6050,6050,6050,5
20250401,1222,6060,6060,6060,6060,1
20250401,1223,6050,6050,6050,6050,10
20250401,1227,6060,6060,6060,6060,17
20250401,1229,6065,6070,6065,6070,2
20250401,1233,6070,6070,6070,6070,7
20250401,1234,6070,6070,6070,6070,1
20250401,1239,6070,6070,6070,6070,1
20250401,1242,6070,6070,6070,6070,1
20250401,1243,6070,6070,6070,6070,102
20250401,1244,6070,6070,6070,6070,1
20250401,1246,6065,6065,6065,6065,11
20250401,1247,6065,6065,6065,6065,16
20250401,1248,6065,6065,6065,6065,9
20250401,1249,6065,6065,6065,6065,31
20250401,1250,6065,6065,6065,6065,5
20250401,1251,6070,6070,6070,6070,1
20250401,1256,6070,6070,6050,6050,163
20250401,1300,6060,6060,6060,6060,1
20250401,1305,6060,6060,6060,6060,10
20250401,1308,6050,6050,6050,6050,1
20250401,1311,6050,6050,6050,6050,1
20250401,1320,6050,6050,6040,6050,100
20250401,1322,6050,6050,6050,6050,10
20250401,1325,6040,6050,6040,6050,750
20250401,1333,6060,6060,6060,6060,6
20250401,1335,6050,6050,6050,6050,2
20250401,1346,6060,6060,6060,6060,1
20250401,1352,6055,6055,6055,6055,3
20250401,1353,6050,6060,6050,6060,78
20250401,1357,6060,6060,6050,6050,53
20250401,1401,6050,6050,6050,6050,200
20250401,1407,6050,6050,6050,6050,1
20250401,1418,6060,6060,6060,6060,73
20250401,1419,6060,6060,6060,6060,1
20250401,1421,6060,6060,6060,6060,2
20250401,1422,6060,6060,6060,6060,2
20250401,1429,6050,6050,6045,6050,516
20250401,1430,6040,6040,6040,6040,58
20250401,1432,6050,6050,6040,6040,2
20250401,1434,6040,6040,6040,6040,20
20250401,1435,6040,6050,6040,6050,2
20250401,1436,6040,6040,6040,6040,75
20250401,1438,6040,6040,6040,6040,200
20250401,1444,6040,6040,6040,6040,10
20250401,1446,6040,6050,6040,6050,2
20250401,1447,6050,6050,6050,6050,426
20250401,1448,6050,6050,6050,6050,71
20250401,1451,6060,6070,6060,6070,229
20250401,1452,6050,6050,6050,6050,1
20250401,1455,6050,6070,6050,6070,102
20250401,1456,6070,6070,6070,6070,100
20250401,1457,6070,6070,6070,6070,50
20250401,1459,6060,6060,6060,6060,91
20250401,1502,6050,6050,6050,6050,85
20250401,1504,6060,6065,6060,6060,5
20250401,1510,6060,6060,6060,6060,16
20250401,1518,6040,6040,6040,6040,104
20250401,1530,6040,6040,6040,6040,155
20250402,901,6040,6050,6040,6050,93
20250402,903,6050,6050,6050,6050,1
20250402,904,6080,6090,6070,6090,138
20250402,905,6060,6080,6060,6080,248
20250402,906,6060,6060,6040,6050,369
20250402,907,6070,6070,6050,6050,16
20250402,908,6050,6050,6040,6040,36
20250402,909,6040,6040,6040,6040,265
20250402,910,6030,6040,6030,6040,47
20250402,911,6040,6040,6020,6020,642
20250402,912,6030,6030,6030,6030,22
20250402,913,6030,6030,6030,6030,101
20250402,914,6030,6030,6030,6030,1
20250402,915,6025,6030,6025,6030,51
20250402,917,6030,6030,6030,6030,2
20250402,918,6020,6020,6010,6020,394
20250402,919,6010,6010,6010,6010,33
20250402,920,6010,6010,6010,6010,10
20250402,921,6000,6000,6000,6000,10
20250402,923,6010,6010,6010,6010,50
20250402,927,6010,6010,5990,5990,902
20250402,928,5990,5990,5990,5990,13
20250402,931,6000,6000,5990,5990,2
20250402,933,5980,5980,5970,5980,296
20250402,934,5980,5990,5980,5990,117
20250402,935,5990,6000,5990,6000,67
20250402,936,6000,6000,6000,6000,5
20250402,938,6000,6000,6000,6000,1
20250402,939,6000,6000,6000,6000,543
20250402,941,6010,6010,6010,6010,1
20250402,942,6020,6020,6020,6020,1
20250402,950,6010,6010,5990,6000,603
20250402,952,6010,6010,6010,6010,1
20250402,953,6010,6010,6010,6010,74
20250402,954,6020,6020,6020,6020,1
20250402,956,6000,6010,6000,6010,454
20250402,1002,6000,6000,6000,6000,5
20250402,1003,6000,6000,6000,6000,3
20250402,1004,6000,6000,6000,6000,3
20250402,1007,6000,6000,6000,6000,40
20250402,1008,6000,6000,6000,6000,6
20250402,1009,6000,6000,6000,6000,1
20250402,1010,6000,6000,6000,6000,11
20250402,1012,6000,6000,6000,6000,103
20250402,1014,6010,6010,6010,6010,1
20250402,1016,6000,6000,5990,5990,865
20250402,1018,5990,5990,5990,5990,38
20250402,1020,6010,6010,6010,6010,1
20250402,1026,5990,5990,5990,5990,600
20250402,1032,6010,6010,6010,6010,1
20250402,1034,6010,6010,6010,6010,39
20250402,1035,6010,6010,6010,6010,35
20250402,1036,6010,6010,6010,6010,48
20250402,1039,6000,6000,6000,6000,29
20250402,1044,6000,6000,6000,6000,1
20250402,1046,6000,6000,6000,6000,87
20250402,1047,5990,5990,5970,5980,2344
20250402,1048,5980,5980,5980,5980,2
20250402,1051,5980,6000,5980,6000,2
20250402,1052,6000,6000,6000,6000,1
20250402,1056,6000,6000,6000,6000,16
20250402,1057,6000,6000,6000,6000,86
20250402,1058,6000,6010,6000,6010,2
20250402,1110,6010,6010,6010,6010,2
20250402,1112,6010,6010,6010,6010,17
20250402,1114,6000,6010,6000,6010,52
20250402,1117,6000,6010,6000,6010,4
20250402,1118,6000,6000,6000,6000,131
20250402,1120,5990,6010,5990,6010,1266
20250402,1122,6000,6000,6000,6000,31
20250402,1123,6000,6000,6000,6000,2
20250402,1124,6010,6010,6010,6010,1
20250402,1131,6010,6010,6010,6010,10
20250402,1132,6010,6010,6010,6010,1
20250402,1137,6010,6010,6010,6010,1
20250402,1141,6000,6000,6000,6000,10
20250402,1143,6010,6010,6010,6010,1
20250402,1150,6010,6010,6010,6010,122
20250402,1153,6000,6000,6000,6000,8
20250402,1154,6000,6000,6000,6000,199
20250402,1157,6010,6010,6010,6010,1
20250402,1158,6000,6010,6000,6010,2
20250402,1159,6000,6000,6000,6000,22
20250402,1207,6000,6000,6000,6000,16
20250402,1208,6000,6000,6000,6000,105
20250402,1209,6000,6000,6000,6000,1
20250402,1215,6000,6000,5990,5990,110
20250402,1216,6000,6000,6000,6000,11
20250402,1219,5990,5990,5990,5990,38
20250402,1228,5990,5990,5980,5980,1085
20250402,1229,5990,5990,5990,5990,1
20250402,1241,5990,5990,5990,5990,50
20250402,1242,6010,6010,6010,6010,1
20250402,1248,6000,6000,6000,6000,1
20250402,1250,6000,6000,6000,6000,200
20250402,1256,6000,6000,6000,6000,3
20250402,1258,6000,6000,6000,6000,875
20250402,1259,6000,6000,6000,6000,126
20250402,1300,6000,6000,6000,6000,875
20250402,1302,6000,6000,6000,6000,176
20250402,1303,6010,6010,6010,6010,30
20250402,1317,6010,6010,6010,6010,2
20250402,1331,6000,6000,6000,6000,273
20250402,1332,6000,6000,6000,6000,327
20250402,1341,6000,6000,6000,6000,120
20250402,1342,6010,6010,6010,6010,11
20250402,1344,6010,6010,6010,6010,6
20250402,1345,6010,6010,6010,6010,20
20250402,1352,6010,6010,6010,6010,10
20250402,1355,6000,6000,6000,6000,55
20250402,1359,6000,6000,6000,6000,524
20250402,1404,6000,6000,6000,6000,1
20250402,1407,5990,6000,5990,6000,13
20250402,1410,6000,6000,6000,6000,4
20250402,1412,5990,5990,5980,5980,505
20250402,1417,5990,5990,5990,5990,91
20250402,1422,5990,5990,5990,5990,24
20250402,1424,5990,5990,5990,5990,1
20250402,1425,6000,6000,6000,6000,1
20250402,1426,5990,6000,5980,6000,1422
20250402,1431,5980,5980,5980,5980,587
20250402,1432,6000,6000,6000,6000,1000
20250402,1434,6000,6000,6000,6000,403
20250402,1438,6010,6010,6010,6010,2
20250402,1440,6000,6000,6000,6000,15
20250402,1454,6010,6010,6010,6010,100
20250402,1501,6000,6000,6000,6000,1
20250402,1505,6000,6000,6000,6000,702
20250402,1507,6000,6010,6000,6010,201
20250402,1508,6000,6000,6000,6000,9
20250402,1509,5980,5980,5980,5980,12
20250402,1512,5990,5990,5990,5990,300
20250402,1519,6000,6000,6000,6000,17
20250402,1520,6000,6000,6000,6000,95
20250402,1530,6000,6000,6000,6000,51
20250403,901,5980,5980,5960,5960,1176
20250403,902,5960,5980,5940,5940,546
20250403,903,5940,5940,5930,5940,246
20250403,904,5930,5930,5930,5930,266
20250403,905,5920,5920,5920,5920,109
20250403,906,5930,5930,5920,5920,146
20250403,907,5930,5930,5930,5930,3
20250403,909,5920,5920,5910,5910,276
20250403,910,5930,5930,5920,5920,7
20250403,911,5920,5930,5910,5910,689
20250403,912,5930,5930,5930,5930,9
20250403,913,5940,5940,5940,5940,21
20250403,915,5950,5990,5950,5990,5
20250403,916,5950,5960,5950,5960,196
20250403,917,5980,5980,5950,5950,141
20250403,918,5980,5980,5950,5950,171
20250403,919,5980,5980,5980,5980,6
20250403,921,5980,5980,5950,5960,93
20250403,922,5950,5950,5950,5950,93
20250403,923,5950,5950,5950,5950,4
20250403,924,5950,5950,5950,5950,7
20250403,925,5940,5940,5940,5940,112
20250403,926,5940,5940,5940,5940,730
20250403,927,5950,5950,5950,5950,90
20250403,929,5960,5960,5960,5960,20
20250403,931,5960,5960,5960,5960,52
20250403,932,5960,5960,5960,5960,7
20250403,933,5960,5960,5960,5960,1
20250403,934,5960,5960,5950,5950,109
20250403,935,5950,5950,5950,5950,1
20250403,936,5950,5950,5950,5950,3
20250403,937,5950,5950,5950,5950,4
20250403,938,5940,5940,5940,5940,159
20250403,939,5950,5960,5950,5960,184
20250403,940,5970,5970,5970,5970,6
20250403,946,5970,5970,5970,5970,43
20250403,947,5980,5980,5960,5960,199
20250403,948,5960,5980,5960,5980,2
20250403,949,5980,5980,5980,5980,2
20250403,950,5970,5970,5970,5970,11
20250403,952,5970,5970,5970,5970,101
20250403,953,5960,5960,5960,5960,12
20250403,954,5960,5960,5960,5960,8
20250403,955,5960,5970,5960,5970,2
20250403,956,5970,5980,5960,5960,334
20250403,1000,5960,5980,5960,5980,3
20250403,1002,5980,5980,5980,5980,6
20250403,1003,5980,5980,5970,5970,25
20250403,1004,5970,5980,5970,5980,607
20250403,1007,5980,5980,5980,5980,5
20250403,1009,5980,5980,5980,5980,10
20250403,1012,5980,5990,5980,5990,28
20250403,1013,5990,5990,5990,5990,1
20250403,1014,5980,5980,5980,5980,49
20250403,1017,5990,5990,5980,5980,365
20250403,1018,5970,5980,5970,5980,346
20250403,1019,5990,5990,5990,5990,3
20250403,1022,5990,6000,5990,6000,165
20250403,1023,5990,5990,5990,5990,18
20250403,1027,5980,5980,5980,5980,152
20250403,1028,5980,5980,5980,5980,11
20250403,1029,5990,5990,5990,5990,1
20250403,1031,5980,5980,5980,5980,18
20250403,1032,5980,5980,5980,5980,1
20250403,1033,5990,5990,5990,5990,4
20250403,1034,5990,5990,5990,5990,10
20250403,1036,5985,5990,5980,5990,625
20250403,1037,5990,5990,5990,5990,1106
20250403,1038,5990,5990,5990,5990,70
20250403,1040,5980,5980,5980,5980,1
20250403,1048,5980,6000,5980,6000,2
20250403,1049,6000,6000,6000,6000,1
20250403,1056,5980,5980,5980,5980,1
20250403,1057,6000,6000,6000,6000,100
20250403,1058,6000,6000,6000,6000,152
20250403,1102,6000,6000,6000,6000,2
20250403,1105,6000,6000,6000,6000,1
20250403,1106,6000,6000,6000,6000,689
20250403,1108,6000,6010,6000,6010,2
20250403,1112,6010,6010,6010,6010,1
20250403,1117,6010,6010,6010,6010,3
20250403,1119,6010,6010,6010,6010,1
20250403,1130,6005,6005,6000,6000,67
20250403,1132,6000,6000,6000,6000,163
20250403,1149,6000,6000,6000,6000,1
20250403,1153,6000,6000,6000,6000,1
20250403,1156,5990,5990,5990,5990,1
20250403,1158,5990,6000,5990,6000,2
20250403,1200,6000,6000,6000,6000,1
20250403,1214,6000,6000,6000,6000,1
20250403,1216,5990,5990,5990,5990,264
20250403,1223,5990,5990,5990,5990,4
20250403,1227,5980,5980,5980,5980,3
20250403,1229,5990,5990,5990,5990,200
20250403,1230,5980,5980,5980,5980,200
20250403,1244,5980,5990,5980,5990,13
20250403,1248,5980,5990,5980,5980,202
20250403,1256,5980,5980,5980,5980,1
20250403,1258,5980,5980,5980,5980,14
20250403,1259,5980,5980,5980,5980,1
20250403,1301,5980,5980,5980,5980,50
20250403,1307,5980,5980,5980,5980,202
20250403,1310,5980,5980,5980,5980,2
20250403,1315,5980,5980,5980,5980,10
20250403,1316,5980,5980,5980,5980,5
20250403,1317,5980,5980,5980,5980,13
20250403,1321,5980,5980,5980,5980,1
20250403,1327,5980,5980,5980,5980,5
20250403,1328,5980,5990,5975,5990,522
20250403,1329,5970,5970,5970,5970,501
20250403,1334,5980,5990,5980,5990,694
20250403,1335,5990,5990,5960,5960,744
20250403,1337,5960,5960,5960,5960,1
20250403,1341,5970,5970,5970,5970,1
20250403,1347,5970,5990,5970,5990,4
20250403,1348,5990,5990,5980,5980,19
20250403,1353,5970,5970,5970,5970,11
20250403,1355,5970,5980,5970,5980,2
20250403,1359,5980,5990,5980,5980,201
20250403,1409,5980,5980,5980,5980,10
20250403,1415,5980,5980,5980,5980,204
20250403,1417,5980,5980,5980,5980,1
20250403,1419,5980,5980,5980,5980,2
20250403,1420,5970,5970,5970,5970,300
20250403,1429,5980,5980,5980,5980,13
20250403,1433,5985,5985,5985,5985,2
20250403,1435,5980,5980,5980,5980,441
20250403,1436,5980,5980,5980,5980,100
20250403,1438,5970,5970,5970,5970,300
20250403,1439,5980,5980,5980,5980,3
20250403,1441,5980,5980,5980,5980,201
20250403,1442,5980,6000,5980,6000,400
20250403,1443,6000,6080,6000,6030,4735
20250403,1444,6010,6010,6000,6010,404
20250403,1445,6010,6010,6010,6010,5
20250403,1446,6010,6080,6010,6080,1345
20250403,1447,6070,6080,6060,6080,848
20250403,1448,6030,6030,6020,6020,164
20250403,1449,6010,6020,6010,6020,205
20250403,1450,6020,6020,6010,6020,6
20250403,1451,6020,6020,6020,6020,1072
20250403,1452,6020,6020,6020,6020,43
20250403,1455,6000,6000,5970,5990,682
20250403,1456,5990,6000,5990,6000,3
20250403,1458,6000,6000,6000,6000,36
20250403,1500,6000,6000,6000,6000,135
20250403,1503,6010,6010,6010,6010,56
20250403,1506,6010,6010,6010,6010,18
20250403,1507,6005,6005,6005,6005,1
20250403,1513,6005,6010,6005,6010,17
20250403,1515,6010,6010,6010,6010,174
20250403,1520,6010,6010,6010,6010,61
20250403,1530,6010,6010,6010,6010,299
20250404,901,6050,6100,6040,6070,6881
20250404,902,6060,6070,6050,6050,1856
20250404,903,6060,6070,6010,6050,3984
20250404,904,6040,6040,6020,6020,861
20250404,905,6030,6030,6020,6020,404
20250404,906,6020,6040,6020,6040,163
20250404,907,6040,6060,6040,6060,799
20250404,908,6050,6060,6050,6050,877
20250404,909,6060,6060,6050,6050,256
20250404,910,6060,6060,6060,6060,342
20250404,911,6060,6060,6060,6060,34
20250404,912,6050,6060,6040,6060,506
20250404,913,6060,6060,6050,6050,35
20250404,914,6050,6060,6050,6050,302
20250404,915,6040,6050,6040,6040,1137
20250404,917,6050,6050,6050,6050,20
20250404,918,6040,6040,6040,6040,169
20250404,919,6050,6050,6050,6050,3
20250404,920,6050,6050,6050,6050,200
20250404,921,6050,6050,6050,6050,91
20250404,922,6050,6050,6050,6050,1
20250404,924,6040,6040,6030,6030,1945
20250404,925,6020,6030,6020,6030,9
20250404,926,6030,6030,6030,6030,7
20250404,928,6020,6020,6020,6020,226
20250404,929,6020,6020,6020,6020,724
20250404,930,6020,6020,6020,6020,87
20250404,932,6030,6030,6020,6020,85
20250404,933,6030,6030,6030,6030,3
20250404,934,6030,6030,6030,6030,11
20250404,935,6025,6030,6025,6030,28
20250404,936,6030,6030,6030,6030,1
20250404,937,6030,6030,6030,6030,203
20250404,938,6030,6030,6030,6030,230
20250404,939,6025,6025,6020,6020,624
20250404,940,6020,6030,6020,6030,381
20250404,941,6030,6030,6030,6030,116
20250404,943,6020,6020,6020,6020,26
20250404,944,6020,6020,6020,6020,60
20250404,945,6020,6020,6020,6020,250
20250404,946,6030,6030,6030,6030,54
20250404,949,6030,6030,6030,6030,102
20250404,951,6030,6030,6030,6030,50
20250404,954,6020,6020,6020,6020,10
20250404,955,6020,6020,6020,6020,87
20250404,956,6030,6040,6030,6030,797
20250404,957,6030,6030,6030,6030,269
20250404,958,6030,6030,6030,6030,49
20250404,959,6030,6040,6030,6040,530
20250404,1000,6040,6040,6040,6040,92
20250404,1001,6040,6040,6040,6040,100
20250404,1004,6040,6040,6040,6040,22
20250404,1005,6040,6040,6040,6040,1
20250404,1008,6040,6040,6040,6040,5
20250404,1011,6040,6040,6040,6040,83
20250404,1014,6040,6040,6040,6040,1
20250404,1017,6040,6040,6040,6040,1
20250404,1021,6040,6040,6040,6040,35
20250404,1022,6040,6040,6040,6040,2
20250404,1023,6030,6030,6030,6030,165
20250404,1024,6030,6030,6030,6030,10
20250404,1025,6030,6040,6030,6040,60
20250404,1027,6030,6030,6030,6030,183
20250404,1028,6030,6030,6030,6030,12
20250404,1030,6020,6020,5910,6000,10937
20250404,1031,6000,6010,5980,6010,1131
20250404,1032,6000,6000,6000,6000,373
20250404,1034,6000,6000,6000,6000,5
20250404,1038,5990,5990,5990,5990,56
20250404,1039,5990,5990,5990,5990,100
20250404,1040,5980,6000,5970,6000,210
20250404,1042,6000,6000,6000,6000,5
20250404,1043,5990,5990,5980,5980,150
20250404,1044,5980,5980,5980,5980,218
20250404,1046,5990,5990,5970,5970,467
20250404,1047,5960,5960,5930,5960,2365
20250404,1048,5940,5960,5940,5960,197
20250404,1049,5960,5980,5960,5980,1201
20250404,1050,5980,5980,5980,5980,215
20250404,1051,5980,5990,5980,5990,290
20250404,1052,5990,6010,5990,6010,881
20250404,1053,5990,6010,5990,6010,19
20250404,1054,6010,6010,6010,6010,366
20250404,1055,6020,6020,6020,6020,1
20250404,1056,6000,6010,6000,6010,71
20250404,1057,6010,6010,6010,6010,1
20250404,1059,6010,6010,6010,6010,2
20250404,1100,6010,6010,6010,6010,2
20250404,1104,6010,6010,6010,6010,18
20250404,1105,6000,6000,5980,5980,315
20250404,1106,5980,5980,5970,5980,1276
20250404,1107,5970,5970,5970,5970,33
20250404,1108,5970,5970,5960,5970,224
20250404,1109,5970,6000,5970,6000,8
20250404,1110,6000,6000,6000,6000,100
20250404,1111,6000,6000,6000,6000,343
20250404,1112,6000,6010,6000,6010,58
20250404,1113,6010,6020,6010,6010,24
20250404,1114,6020,6020,6020,6020,582
20250404,1115,6020,6020,6020,6020,18
20250404,1117,6020,6020,6020,6020,8
20250404,1119,6010,6010,6005,6005,49
20250404,1120,6000,6000,6000,6000,2
20250404,1121,6000,6000,6000,6000,367
20250404,1123,6000,6000,6000,6000,186
20250404,1124,6010,6020,6010,6020,10
20250404,1125,6000,6000,5990,5990,18
20250404,1126,5990,5990,5990,5990,107
20250404,1127,5980,5980,5980,5980,103
20250404,1128,5990,5990,5970,5990,362
20250404,1129,5990,5990,5990,5990,3
20250404,1130,5990,5990,5990,5990,400
20250404,1131,5990,6030,5990,6030,416
20250404,1132,5990,5990,5970,5990,1246
20250404,1135,5980,5980,5980,5980,18
20250404,1136,5980,6020,5980,5990,2390
20250404,1137,5990,5990,5990,5990,134
20250404,1138,5990,5990,5990,5990,31
20250404,1143,5990,5990,5990,5990,619
20250404,1146,5990,5990,5990,5990,16
20250404,1148,6000,6000,6000,6000,151
20250404,1149,6000,6000,6000,6000,10
20250404,1151,6010,6010,6010,6010,1
20250404,1152,6010,6010,6010,6010,10
20250404,1156,6000,6000,6000,6000,1
20250404,1159,6010,6010,6010,6010,6
20250404,1202,6010,6010,6010,6010,4
20250404,1203,6000,6000,6000,6000,54
20250404,1206,6000,6000,5980,5980,936
20250404,1208,5980,5980,5980,5980,58
20250404,1213,5975,5975,5975,5975,1
20250404,1214,5970,5970,5970,5970,305
20250404,1215,5965,5965,5965,5965,2
20250404,1216,5965,5965,5965,5965,3
20250404,1217,5965,5965,5965,5965,7
20250404,1218,5960,5960,5960,5960,3
20250404,1224,5965,5965,5965,5965,84
20250404,1225,5965,5965,5965,5965,2
20250404,1227,5965,5970,5960,5960,163
20250404,1228,5970,5970,5960,5960,205
20250404,1229,5960,5960,5960,5960,10
20250404,1234,5960,5960,5960,5960,3
20250404,1235,5970,5970,5970,5970,1
20250404,1238,5970,5970,5970,5970,2
20250404,1240,5970,5970,5970,5970,225
20250404,1244,5970,5970,5970,5970,2
20250404,1248,5970,5970,5970,5970,7
20250404,1249,5960,5970,5960,5970,17
20250404,1250,5970,5970,5970,5970,237
20250404,1252,5970,5970,5970,5970,1
20250404,1253,5970,5970,5970,5970,100
20250404,1258,5970,5970,5970,5970,100
20250404,1301,5970,5970,5970,5970,10
20250404,1302,5970,5970,5970,5970,1
20250404,1303,5970,5970,5970,5970,6
20250404,1306,5970,5970,5970,5970,14
20250404,1309,5970,5970,5960,5960,167
20250404,1310,5960,5960,5960,5960,235
20250404,1315,5970,5990,5970,5970,296
20250404,1316,5960,5960,5960,5960,244
20250404,1318,5970,5970,5960,5960,2
20250404,1321,5960,5960,5960,5960,10
20250404,1322,5970,5970,5970,5970,201
20250404,1326,5970,5970,5970,5970,15
20250404,1339,5970,5970,5970,5970,55
20250404,1340,5970,5970,5970,5970,3
20250404,1343,5970,5970,5970,5970,21
20250404,1344,5970,5970,5970,5970,1
20250404,1351,5970,5970,5970,5970,1
20250404,1356,5960,5960,5960,5960,1
20250404,1400,5970,5970,5970,5970,8
20250404,1401,5970,5970,5970,5970,869
20250404,1404,5970,5970,5960,5960,429
20250404,1405,5960,5960,5960,5960,766
20250404,1407,5960,5960,5950,5950,501
20250404,1411,5955,5955,5955,5955,2
20250404,1418,5960,5960,5960,5960,2
20250404,1419,5950,5960,5950,5960,201
20250404,1420,5960,5960,5960,5960,5
20250404,1421,5960,5960,5960,5960,10
20250404,1423,5960,5960,5960,5960,30
20250404,1424,5960,5960,5960,5960,5
20250404,1425,5955,5955,5950,5950,120
20250404,1430,5960,5960,5960,5960,137
20250404,1433,5960,5960,5960,5960,100
20250404,1434,5960,5960,5950,5960,113
20250404,1435,5950,5960,5950,5960,202
20250404,1436,5950,5950,5950,5950,100
20250404,1437,5950,5960,5950,5960,201
20250404,1438,5960,5960,5960,5960,1
20250404,1439,5960,5960,5960,5960,49
20250404,1441,5970,5970,5960,5960,15
20250404,1443,5960,5960,5960,5960,196
20250404,1444,5970,5970,5970,5970,4
20250404,1446,5970,5970,5970,5970,147
20250404,1449,5980,5980,5980,5980,37
20250404,1451,5980,5980,5980,5980,2
20250404,1456,5970,5970,5970,5970,500
20250404,1457,5970,5970,5970,5970,101
20250404,1500,5980,5980,5980,5980,18
20250404,1503,5960,5960,5960,5960,1
20250404,1504,5960,5990,5960,5960,202
20250404,1505,5990,6000,5990,6000,342
20250404,1506,5960,5960,5960,5960,100
20250404,1508,5980,5990,5980,5990,137
20250404,1509,5990,5990,5990,5990,18
20250404,1510,5990,5990,5980,5980,264
20250404,1511,6000,6000,6000,6000,1
20250404,1512,5990,5990,5990,5990,925
20250404,1513,6000,6000,6000,6000,15
20250404,1514,6000,6000,6000,6000,36
20250404,1516,6000,6000,6000,6000,28
20250404,1517,6000,6010,5990,6010,83
20250404,1530,6010,6010,6010,6010,103
20250407,901,5990,5990,5940,5970,507
20250407,902,5940,5970,5930,5940,157
20250407,903,5930,5950,5900,5900,2857
20250407,904,5890,5890,5870,5880,851
20250407,905,5880,5880,5840,5850,1854
20250407,906,5850,5870,5800,5850,2082
20250407,907,5860,5860,5820,5830,444
20250407,908,5830,5830,5830,5830,72
20250407,909,5830,5850,5830,5840,784
20250407,910,5830,5850,5830,5850,722
20250407,911,5840,5840,5830,5830,295
20250407,912,5820,5830,5820,5830,178
20250407,913,5830,5830,5830,5830,6
20250407,914,5830,5830,5820,5830,151
20250407,915,5830,5830,5830,5830,1077
20250407,916,5840,5850,5840,5850,528
20250407,917,5850,5850,5850,5850,17
20250407,919,5850,5850,5840,5840,209
20250407,920,5850,5850,5850,5850,102
20250407,921,5840,5840,5840,5840,243
20250407,922,5830,5830,5830,5830,490
20250407,923,5830,5830,5830,5830,2
20250407,924,5840,5840,5830,5830,20
20250407,925,5820,5820,5820,5820,676
20250407,926,5820,5820,5820,5820,167
20250407,927,5820,5830,5820,5830,22
20250407,928,5820,5820,5820,5820,1
20250407,929,5820,5820,5800,5800,1562
20250407,930,5800,5810,5800,5810,462
20250407,931,5810,5810,5800,5810,271
20250407,932,5810,5810,5810,5810,400
20250407,934,5810,5820,5810,5820,1052
20250407,935,5820,5820,5820,5820,18
20250407,936,5820,5820,5810,5810,556
20250407,937,5810,5810,5810,5810,110
20250407,938,5810,5810,5810,5810,304
20250407,939,5810,5810,5810,5810,5
20250407,940,5810,5810,5810,5810,527
20250407,941,5810,5810,5800,5810,546
20250407,942,5800,5810,5790,5810,2883
20250407,943,5810,5810,5810,5810,1
20250407,944,5810,5810,5800,5810,758
20250407,945,5790,5800,5790,5800,92
20250407,947,5800,5800,5790,5800,284
20250407,949,5800,5800,5800,5800,18
20250407,950,5800,5800,5790,5790,5
20250407,951,5790,5790,5790,5790,1137
20250407,952,5790,5790,5780,5780,199
20250407,953,5790,5790,5780,5780,20
20250407,954,5790,5790,5770,5780,1731
20250407,955,5780,5780,5780,5780,30
20250407,956,5770,5780,5760,5780,1050
20250407,958,5780,5780,5780,5780,1
20250407,1000,5780,5780,5770,5770,146
20250407,1002,5770,5770,5770,5770,20
20250407,1003,5770,5780,5740,5750,5655
20250407,1004,5750,5750,5740,5740,142
20250407,1006,5750,5750,5750,5750,3
20250407,1007,5750,5750,5740,5740,126
20250407,1008,5740,5740,5740,5740,1135
20250407,1009,5750,5750,5750,5750,600
20250407,1010,5750,5760,5750,5750,349
20250407,1011,5760,5780,5760,5780,264
20250407,1012,5780,5780,5780,5780,182
20250407,1013,5780,5780,5770,5770,4
20250407,1014,5760,5780,5750,5780,828
20250407,1015,5780,5780,5780,5780,23
20250407,1016,5760,5760,5750,5760,432
20250407,1017,5760,5760,5760,5760,2
20250407,1018,5760,5760,5750,5760,71
20250407,1019,5760,5760,5750,5760,52
20250407,1020,5760,5760,5760,5760,13
20250407,1021,5760,5760,5750,5750,181
20250407,1022,5770,5770,5750,5750,171
20250407,1023,5770,5780,5770,5780,30
20250407,1024,5780,5780,5780,5780,201
20250407,1025,5780,5790,5780,5790,2
20250407,1026,5790,5790,5790,5790,376
20250407,1028,5790,5790,5790,5790,10
20250407,1030,5790,5790,5780,5780,382
20250407,1032,5790,5790,5780,5780,566
20250407,1033,5770,5780,5770,5780,73
20250407,1034,5790,5790,5790,5790,2225
20250407,1035,5780,5780,5780,5780,15
20250407,1036,5790,5790,5790,5790,2
20250407,1038,5790,5790,5790,5790,300
20250407,1040,5790,5790,5790,5790,5
20250407,1041,5790,5790,5780,5790,612
20250407,1043,5790,5790,5790,5790,130
20250407,1044,5800,5800,5790,5800,15
20250407,1045,5800,5800,5800,5800,1319
20250407,1046,5800,5810,5800,5810,3
20250407,1047,5800,5800,5800,5800,5
20250407,1048,5800,5800,5800,5800,431
20250407,1049,5810,5810,5810,5810,362
20250407,1050,5800,5820,5790,5820,15
20250407,1051,5820,5820,5820,5820,5
20250407,1052,5820,5820,5820,5820,167
20250407,1053,5820,5830,5820,5830,26
20250407,1054,5830,5830,5830,5830,2
20250407,1055,5830,5830,5830,5830,189
20250407,1056,5835,5835,5835,5835,20
20250407,1057,5830,5830,5830,5830,10
20250407,1059,5830,5840,5830,5840,2
